Time [s],omega GENROU 1,omega GENROU 2,omega GENROU 3,omega GENROU 4,omega GENROU 5,omega GENROU 6,omega GENROU 7,omega GENROU 8,omega GENROU 9,omega GENROU 10,a Bus 1,a Bus 2,a Bus 3,a Bus 4,a Bus 5,a Bus 6,a Bus 7,a Bus 8,a Bus 9,a Bus 10,a Bus 11,a Bus 12,a Bus 13,a Bus 14,a Bus 15,a Bus 16,a Bus 17,a Bus 18,a Bus 19,a Bus 20,a Bus 21,a Bus 22,a Bus 23,a Bus 24,a Bus 25,a Bus 26,a Bus 27,a Bus 28,a Bus 29,a Bus 30,a Bus 31,a Bus 32,a Bus 33,a Bus 34,a Bus 35,a Bus 36,a Bus 37,a Bus 38,a Bus 39,v Bus 1,v Bus 2,v Bus 3,v Bus 4,v Bus 5,v Bus 6,v Bus 7,v Bus 8,v Bus 9,v Bus 10,v Bus 11,v Bus 12,v Bus 13,v Bus 14,v Bus 15,v Bus 16,v Bus 17,v Bus 18,v Bus 19,v Bus 20,v Bus 21,v Bus 22,v Bus 23,v Bus 24,v Bus 25,v Bus 26,v Bus 27,v Bus 28,v Bus 29,v Bus 30,v Bus 31,v Bus 32,v Bus 33,v Bus 34,v Bus 35,v Bus 36,v Bus 37,v Bus 38,v Bus 39
1.126499999999997037e+01,9.971768182906131095e-01,9.971751158423758366e-01,9.971796996831682192e-01,9.972235062815716367e-01,9.972603699220119466e-01,9.972338160899870685e-01,9.972146130872315828e-01,9.971682614508672327e-01,9.972530723893757720e-01,9.970327926671613827e-01,-1.213978222940022178e+01,-1.216871004088097941e+01,-1.225281501191645006e+01,-1.224391117916427874e+01,-1.221056231991520669e+01,-1.219868307694949117e+01,-1.222679270621663505e+01,-1.223144094250374536e+01,-1.216739084980553720e+01,-1.216742115150421988e+01,-1.217985007137168552e+01,-1.220534078928188215e+01,-1.218444794424927302e+01,-1.221993063100141086e+01,-1.225629030194888891e+01,-1.224452901582905895e+01,-1.224998382283913401e+01,-1.225854668981737028e+01,-1.224776364860579747e+01,-1.235234950980935587e+01,-1.218909646265337088e+01,-1.209661947770869794e+01,-1.209950919648712109e+01,-1.223840559905064396e+01,-1.216272885773696011e+01,-1.219783019888358311e+01,-1.224212377023609477e+01,-1.213122702364617034e+01,-1.208162535857409914e+01,-1.208292156316009525e+01,-1.206752279220222768e+01,-1.201178186496715128e+01,-1.214659819664101370e+01,-1.224337015982531440e+01,-1.199535750662846922e+01,-1.193996371632288067e+01,-1.207723219533798975e+01,-1.195816711676114075e+01,-1.212117482666244328e+01,1.039743474780131294e+00,1.040049101891252548e+00,1.032381545555428604e+00,1.052339056497958225e+00,1.065582456920995957e+00,1.065196877501324524e+00,1.056224267177790388e+00,1.054664190412788027e+00,1.045686326189589677e+00,1.060884930180446162e+00,1.061773423896731128e+00,1.058520266565756485e+00,1.057443601053791538e+00,1.050779511777716779e+00,1.030127343341711299e+00,1.030654927829908640e+00,1.032323738290338522e+00,1.031086575680810746e+00,1.041710614985629002e+00,9.621795410268373372e-01,1.024845320409204286e+00,1.038957881789978277e+00,1.032383957120290185e+00,1.029553175537257559e+00,1.037962945752934019e+00,1.044904642371770054e+00,1.032917090872359278e+00,1.049936483086868044e+00,1.052173638487443386e+00,1.023277795930414014e+00,9.851937327019588686e-01,1.001366186921571977e+00,1.011680505695356391e+00,9.709787228882488241e-01,1.038955681031668465e+00,1.048307234678006905e+00,1.002089263113420170e+00,1.046531926935103440e+00,1.020349765725428792e+00
1.129833333333330359e+01,9.971684522128850814e-01,9.971671574979260599e-01,9.971718083547346234e-01,9.972161853020177213e-01,9.972573023562589789e-01,9.972259283845290589e-01,9.972070319155701412e-01,9.971597346598140010e-01,9.972412508238015505e-01,9.970238117642995501e-01,-1.217634251856446248e+01,-1.220438362982559788e+01,-1.228839852915011122e+01,-1.227957866726606717e+01,-1.224633734488084613e+01,-1.223445081836950621e+01,-1.226264976758269754e+01,-1.226734100210200040e+01,-1.220400163591181908e+01,-1.220308177281571815e+01,-1.221554614186081977e+01,-1.224101534122856272e+01,-1.222009219501383015e+01,-1.225552862542165755e+01,-1.229166569462150171e+01,-1.227980282048886451e+01,-1.228533703807569921e+01,-1.229398854252956674e+01,-1.228284615776080102e+01,-1.238735613178610961e+01,-1.222428753360402354e+01,-1.213172407258058350e+01,-1.213461309006967426e+01,-1.227365590414518159e+01,-1.219830123160365964e+01,-1.223312061019966102e+01,-1.227744452326708746e+01,-1.216626399637602418e+01,-1.211657879780048752e+01,-1.211851263541039003e+01,-1.210320236376849934e+01,-1.204734306817454481e+01,-1.218160742683433284e+01,-1.227825975471984243e+01,-1.203037707897321162e+01,-1.197496121921571444e+01,-1.211274462837687871e+01,-1.199294453846387043e+01,-1.215828322119589622e+01,1.039510085238428472e+00,1.039991708917435531e+00,1.032318960836869470e+00,1.052248766954215986e+00,1.065468441705829328e+00,1.065081954279960996e+00,1.056099218374773274e+00,1.054535075024928936e+00,1.045457840437803432e+00,1.060788032024332583e+00,1.061669753089822033e+00,1.058420852299343684e+00,1.057350999398979807e+00,1.050696395941516759e+00,1.030069810992288781e+00,1.030608137835387961e+00,1.032272757672997532e+00,1.031030686270339114e+00,1.041692507577467453e+00,9.621481038477496250e-01,1.024802374254847992e+00,1.038932662745300606e+00,1.032362711215374151e+00,1.029506614215940363e+00,1.037983054742217304e+00,1.044863811553387034e+00,1.032869968671092931e+00,1.049875495854556640e+00,1.052117147116924833e+00,1.023279443209496486e+00,9.850969219942232735e-01,1.001295313582744262e+00,1.011694923778492017e+00,9.709313512883983588e-01,1.038955948424540088e+00,1.048346509605387888e+00,1.002161844730851570e+00,1.046509375729809843e+00,1.020012903887655087e+00
1.133166666666663680e+01,9.971587255025777807e-01,9.971578209222818900e-01,9.971623201700996475e-01,9.972066857673032025e-01,9.972512340270011100e-01,9.972156831841610947e-01,9.971972083502764761e-01,9.971496664246315422e-01,9.972264883275538949e-01,9.970161483703287031e-01,-1.221300032087268761e+01,-1.224017305508570708e+01,-1.232409854409791095e+01,-1.231535968539016856e+01,-1.228222337816018950e+01,-1.227032955318846419e+01,-1.229861645057911090e+01,-1.230334994731127907e+01,-1.224070794996342038e+01,-1.223885489649953762e+01,-1.225135423396985068e+01,-1.227680250356323022e+01,-1.225584938223400044e+01,-1.229124067847156709e+01,-1.232715857652838842e+01,-1.231519539112571771e+01,-1.232081045939094999e+01,-1.232954922987651614e+01,-1.231804555385061306e+01,-1.242247995779949221e+01,-1.225959755716577426e+01,-1.216694747246394215e+01,-1.216983576421353774e+01,-1.230902512815296390e+01,-1.223399340539212332e+01,-1.226854169572152564e+01,-1.231289115291659542e+01,-1.220144733508668722e+01,-1.215168380304004714e+01,-1.215422053191498009e+01,-1.213899333258028612e+01,-1.208301703630515789e+01,-1.221673242741042031e+01,-1.231326029830110791e+01,-1.206551539189278088e+01,-1.201007666894373038e+01,-1.214837749984879167e+01,-1.202788465360102599e+01,-1.219547809518891768e+01,1.039279011462823421e+00,1.039934081012119149e+00,1.032254363294661470e+00,1.052155643539615992e+00,1.065351880283989194e+00,1.064964496553570061e+00,1.055971848004068292e+00,1.054403751272295242e+00,1.045230349810317039e+00,1.060688145268580351e+00,1.061563247128642473e+00,1.058318414424537890e+00,1.057255271188737966e+00,1.050609862741582301e+00,1.030007522236770168e+00,1.030556131278207888e+00,1.032218285133003954e+00,1.030971852692576629e+00,1.041664728055770706e+00,9.621035030252278464e-01,1.024754224481797094e+00,1.038902350996000479e+00,1.032336142715794658e+00,1.029454814469967339e+00,1.038001431250244355e+00,1.044823278538698164e+00,1.032821583798972709e+00,1.049817698791086995e+00,1.052064121849585199e+00,1.023280744401372067e+00,9.849980335640252660e-01,1.001221585311223405e+00,1.011701077266879967e+00,9.708666043015701241e-01,1.038951742915702914e+00,1.048379993104977759e+00,1.002233825338881834e+00,1.046489376066867205e+00,1.019680661430150570e+00
1.136499999999997002e+01,9.971476840036144207e-01,9.971471591675642454e-01,9.971512908525823615e-01,9.971950614807175706e-01,9.972421228817273109e-01,9.972031400290787273e-01,9.971851962875408759e-01,9.971381101980132389e-01,9.972090351162661293e-01,9.970097666490383981e-01,-1.224975371906068133e+01,-1.227609090055162788e+01,-1.235992877532573431e+01,-1.235126660869292081e+01,-1.231823115309262739e+01,-1.230633015329670243e+01,-1.233470215054487262e+01,-1.233947647889189092e+01,-1.227750707686345777e+01,-1.227475322581629413e+01,-1.228728643596501513e+01,-1.231271463918086440e+01,-1.229173242377256869e+01,-1.232708034467999703e+01,-1.236278592746439742e+01,-1.235072540209878511e+01,-1.235642148482035374e+01,-1.236524470017516641e+01,-1.235338368041068335e+01,-1.245774342014688862e+01,-1.229504676880384473e+01,-1.220231175870711127e+01,-1.220519927952768136e+01,-1.234453233028235708e+01,-1.226981983006843535e+01,-1.230411215741325215e+01,-1.234848163457020043e+01,-1.223680009594890095e+01,-1.218696503929660935e+01,-1.219005964255142516e+01,-1.217490816978335388e+01,-1.211881858458500538e+01,-1.225199680926244206e+01,-1.234839705964190593e+01,-1.210079640795976808e+01,-1.204533464061901782e+01,-1.218414653650919810e+01,-1.206301563180298331e+01,-1.223274854242710852e+01,1.039051805831700204e+00,1.039878595014016804e+00,1.032190611892251031e+00,1.052062747419678423e+00,1.065235790084450684e+00,1.064847555546532654e+00,1.055845033659212229e+00,1.054272989610585354e+00,1.045005176039970118e+00,1.060588447086266761e+00,1.061457057803921300e+00,1.058216155541009451e+00,1.057159585327268170e+00,1.050523083508241529e+00,1.029943916887656963e+00,1.030502429829148747e+00,1.032163685876111625e+00,1.030913262815765341e+00,1.041630823517734061e+00,9.620498059688239456e-01,1.024704509861245061e+00,1.038870383243900131e+00,1.032307687079220715e+00,1.029401355898406312e+00,1.038019647882222785e+00,1.044786353937829260e+00,1.032775329540925879e+00,1.049767169288450486e+00,1.052018644655762669e+00,1.023283326592578479e+00,9.848998978782188551e-01,1.001147974439082100e+00,1.011701549981820492e+00,9.707891620275531652e-01,1.038945940685372493e+00,1.048410296262767272e+00,1.002306331761597225e+00,1.046475417994239265e+00,1.019353998306433917e+00
1.139833333333330323e+01,9.971354066304459751e-01,9.971352518684980515e-01,9.971388086721497679e-01,9.971814101968693445e-01,9.972299889971549813e-01,9.971884021623997896e-01,9.971710920482032003e-01,9.971251546774031471e-01,9.971891926552742813e-01,9.970046109390765521e-01,-1.228660091119011710e+01,-1.231214896316164342e+01,-1.239590208914722069e+01,-1.238731106369704804e+01,-1.235437076253036537e+01,-1.234246284705480612e+01,-1.237091569106241806e+01,-1.237572876437019787e+01,-1.231439647286014605e+01,-1.231078873409643037e+01,-1.232335413434417504e+01,-1.234876338249000050e+01,-1.232775349213796900e+01,-1.236306039240040988e+01,-1.239856378616743271e+01,-1.238641052465419357e+01,-1.239218647491041203e+01,-1.240108993373820034e+01,-1.238888136994802913e+01,-1.249316793315745500e+01,-1.233065439126146678e+01,-1.223783799768674641e+01,-1.224072468152644966e+01,-1.238019556152406864e+01,-1.230579399370375171e+01,-1.233984926250664849e+01,-1.238423269342076694e+01,-1.227234325556654859e+01,-1.222244487030249971e+01,-1.222604352810407136e+01,-1.221095865493911603e+01,-1.215476172928158327e+01,-1.228742315858460721e+01,-1.238369441877939536e+01,-1.213624307118233325e+01,-1.208075870160111975e+01,-1.222006648455788280e+01,-1.209836285866594352e+01,-1.227008432404667460e+01,1.038830107798635938e+00,1.039827666422475483e+00,1.032130639054558374e+00,1.051973247595379579e+00,1.065123303790716847e+00,1.064734294945961279e+00,1.055721776056852246e+00,1.054145688568519867e+00,1.044783782623375679e+00,1.060492221633828835e+00,1.061354445363632104e+00,1.058117388827109373e+00,1.057067220207589919e+00,1.050439342667388143e+00,1.029882553760666175e+00,1.030450672257813949e+00,1.032112398629388750e+00,1.030858178697958261e+00,1.041594540874711594e+00,9.619913492312817116e-01,1.024656985932054454e+00,1.038840310612217710e+00,1.032280897269058029e+00,1.029349935325454046e+00,1.038039370455458688e+00,1.044756274323830558e+00,1.032734585395882254e+00,1.049727736539424194e+00,1.051984522325091875e+00,1.023288848022881226e+00,9.848054199100771955e-01,1.001077536953502545e+00,1.011699092556548774e+00,9.707040560383217720e-01,1.038941521751871155e+00,1.048440152117062540e+00,1.002380566868730005e+00,1.046470728838036379e+00,1.019033944004891001e+00
1.143166666666663644e+01,9.971220036816683674e-01,9.971222026892563317e-01,9.971249913354081063e-01,9.971658712610803610e-01,9.972149152898983626e-01,9.971716151322078669e-01,9.971550330276862661e-01,9.971109221362832731e-01,9.971673045614012354e-01,9.970006072134300901e-01,-1.232354018464137013e+01,-1.234835797287592918e+01,-1.243203021142314135e+01,-1.242350366962373798e+01,-1.239065143031303862e+01,-1.237873698875745987e+01,-1.240726511882665761e+01,-1.241211424457653045e+01,-1.235137376100759710e+01,-1.234697240227037618e+01,-1.235956776211087593e+01,-1.238495938332423485e+01,-1.236392374794969129e+01,-1.239919252526428828e+01,-1.243450691132550645e+01,-1.242226705738536197e+01,-1.242812040669428697e+01,-1.243709861991692556e+01,-1.242455800974303770e+01,-1.252877344403653304e+01,-1.236643823903943940e+01,-1.227354581389624499e+01,-1.227643157393210238e+01,-1.241603148893318043e+01,-1.234192811288151148e+01,-1.237576848708755328e+01,-1.242015945553376532e+01,-1.230809530473026570e+01,-1.225814293219860218e+01,-1.226218458744816608e+01,-1.224715562265052426e+01,-1.219085939019221421e+01,-1.232303256966909366e+01,-1.241917535605329626e+01,-1.217187684859075425e+01,-1.211637094133018877e+01,-1.225615076534398185e+01,-1.213394846558977846e+01,-1.230747600033583034e+01,1.038615601547275835e+00,1.039783692418069894e+00,1.032077385549253767e+00,1.051890352966895481e+00,1.065017602358969917e+00,1.064627923725519620e+00,1.055605133864962131e+00,1.054024811046446963e+00,1.044567737492647863e+00,1.060402791447156989e+00,1.061258710054909127e+00,1.058025468565606086e+00,1.056981495076814603e+00,1.050361968684700997e+00,1.029827037919688326e+00,1.030404541148437270e+00,1.032067864221557496e+00,1.030809867141968983e+00,1.041559753800494148e+00,9.619326548006790212e-01,1.024615451130229005e+00,1.038815729917833552e+00,1.032259375339851237e+00,1.029304292995793180e+00,1.038062313917628821e+00,1.044736133315314675e+00,1.032702646085757570e+00,1.049702905201851166e+00,1.051965211554603874e+00,1.023298957421215682e+00,9.847175218819019804e-01,1.001013350740805219e+00,1.011696569303907056e+00,9.706165730438048866e-01,1.038941512438468218e+00,1.048472364833772597e+00,1.002457775442632926e+00,1.046478210741585757e+00,1.018721574812742059e+00
1.146499999999996966e+01,9.971076141730299547e-01,9.971081365725736889e-01,9.971099824954309243e-01,9.971486224837300405e-01,9.971970468295516810e-01,9.971529647072301383e-01,9.971371956466424935e-01,9.970955657929134741e-01,9.971437470700259542e-01,9.969976648641329930e-01,-1.236056988924991806e+01,-1.238472733921827640e+01,-1.246832346765666699e+01,-1.245985380535657860e+01,-1.242708130548794010e+01,-1.241516085101355849e+01,-1.244375751920684792e+01,-1.244863945968600305e+01,-1.238843672437524468e+01,-1.238331398216247869e+01,-1.239593657187190345e+01,-1.242131207639173951e+01,-1.240025309939556841e+01,-1.243548713029948161e+01,-1.247062847255122264e+01,-1.245830958788131326e+01,-1.246423656060426133e+01,-1.247328286535988795e+01,-1.246043114003214214e+01,-1.256457801647260375e+01,-1.240241435261902403e+01,-1.230945299088700651e+01,-1.231233771988236647e+01,-1.245205505078229180e+01,-1.237823285596801881e+01,-1.241188320573235337e+01,-1.245627513884848270e+01,-1.234407190869801774e+01,-1.229407578087656994e+01,-1.229849375316822879e+01,-1.228350873404660959e+01,-1.222712312278354574e+01,-1.235884421112695719e+01,-1.245486097018601335e+01,-1.220771729770270220e+01,-1.215219152638166022e+01,-1.229241116317642835e+01,-1.216979094887461521e+01,-1.234491504463911049e+01,1.038409970662013571e+00,1.039748993600747351e+00,1.032033733121821450e+00,1.051817241472739139e+00,1.064921845061212125e+00,1.064531626143312648e+00,1.055498155247350356e+00,1.053913317118839510e+00,1.044358671340967826e+00,1.060323446468554476e+00,1.061173121151034682e+00,1.057943718081086892e+00,1.056905698821276385e+00,1.050294261969434650e+00,1.029780944004087262e+00,1.030367685496151653e+00,1.032033451713612715e+00,1.030771527842782476e+00,1.041530383622000455e+00,9.618783382830086159e-01,1.024583668176097140e+00,1.038800209958212317e+00,1.032246699003136703e+00,1.029268134438503512e+00,1.038090195581292674e+00,1.044728815695920021e+00,1.032682651347200942e+00,1.049695788170556643e+00,1.051963754079438429e+00,1.023315252237130490e+00,9.846390846297504718e-01,1.000958453169411788e+00,1.011696900505334229e+00,9.705321481332627176e-01,1.038948923126967738e+00,1.048509754136717653e+00,1.002539207835458468e+00,1.046500387817396405e+00,1.018417989179836392e+00
1.149833333333330287e+01,9.970924022699236833e-01,9.970931968692855474e-01,9.970939480085369011e-01,9.971298763382819841e-01,9.971765887461090383e-01,9.971326740910133601e-01,9.971177925910844619e-01,9.970792662657602667e-01,9.971189193369526249e-01,9.969956787688094568e-01,-1.239768841075204620e+01,-1.242126493029629941e+01,-1.250479055639741688e+01,-1.249636940586471567e+01,-1.246366728236088051e+01,-1.245174144311048181e+01,-1.248039885517216163e+01,-1.248530989726923757e+01,-1.242558329704548470e+01,-1.241982178914175172e+01,-1.243246843717497896e+01,-1.245782947974688781e+01,-1.243674999140266735e+01,-1.247195305679099420e+01,-1.250693977660295175e+01,-1.249455069147891173e+01,-1.250054624582307383e+01,-1.250965293877151829e+01,-1.249651609193232638e+01,-1.260059745505111728e+01,-1.243859666879870929e+01,-1.234557510700853555e+01,-1.234845867795625374e+01,-1.248827914859582755e+01,-1.241471710434737297e+01,-1.244820443218810446e+01,-1.249259078926543509e+01,-1.238028563809311500e+01,-1.233025661688023256e+01,-1.233498022437808217e+01,-1.232002627600488154e+01,-1.226356288380601356e+01,-1.239487493328297596e+01,-1.249077003491417770e+01,-1.224378166742009810e+01,-1.218823828833978240e+01,-1.232885755296506680e+01,-1.220590488155505682e+01,-1.238239393763619489e+01,1.038214851758782364e+00,1.039725756535722079e+00,1.032002437005226314e+00,1.051756988332627207e+00,1.064839098536896289e+00,1.064448490860659069e+00,1.055403808146851308e+00,1.053814095384226768e+00,1.044158233289574911e+00,1.060257372581945079e+00,1.061100845373017076e+00,1.057875357019844920e+00,1.056843018070496187e+00,1.050239421695379649e+00,1.029747737592693557e+00,1.030343641082748896e+00,1.032012384056761434e+00,1.030746221178731270e+00,1.041510315792977481e+00,9.618330107858131806e-01,1.024565282562518442e+00,1.038797214479828535e+00,1.032246344796853288e+00,1.029245049882304031e+00,1.038124687598710905e+00,1.044736936458279697e+00,1.032677518445586085e+00,1.049709050038930558e+00,1.051982723293790611e+00,1.023339237351386100e+00,9.845728888411513502e-01,1.000915779458513954e+00,1.011703001237529209e+00,9.704562496016539974e-01,1.038966682713180045e+00,1.048555096056274838e+00,1.002626082983191225e+00,1.046539363984803739e+00,1.018124282020427929e+00
1.153166666666663609e+01,9.970765529468090804e-01,9.970775424079341143e-01,9.970770720521142660e-01,9.971098755766899524e-01,9.971538027646332791e-01,9.971110004298977536e-01,9.970970693481095992e-01,9.970622272097088290e-01,9.970932338234775871e-01,9.969945315911850070e-01,-1.243489414547861394e+01,-1.245797688897073208e+01,-1.254143835991425959e+01,-1.253305679102141390e+01,-1.250041484866689956e+01,-1.248848435763103559e+01,-1.251719383151816345e+01,-1.252212986416076212e+01,-1.246281155287532805e+01,-1.245650252678362691e+01,-1.246916968461219533e+01,-1.249451802486154506e+01,-1.247342122732290370e+01,-1.250859742907763206e+01,-1.254345003333046016e+01,-1.253100067228472447e+01,-1.253705856865263968e+01,-1.254621705647907959e+01,-1.253282567151694060e+01,-1.263684497730910117e+01,-1.247499673305502199e+01,-1.238192521276686797e+01,-1.238480747995004272e+01,-1.252471438142220883e+01,-1.245138775648009855e+01,-1.248474061474227170e+01,-1.252911506582211132e+01,-1.241674577272352842e+01,-1.236669508980906329e+01,-1.237165124352711310e+01,-1.235671499025058750e+01,-1.230018683289849513e+01,-1.243113892359260753e+01,-1.252691860277186287e+01,-1.228008453990134363e+01,-1.222452635307892699e+01,-1.236549767430373947e+01,-1.224230071912386464e+01,-1.241990624068249005e+01,1.038031789104702396e+00,1.039715979247367361e+00,1.031986060505764247e+00,1.051712495477321818e+00,1.064772266865860351e+00,1.064381441148471774e+00,1.055324911365401519e+00,1.053729894949554380e+00,1.043968045679271484e+00,1.060207581479215566e+00,1.061044876585581997e+00,1.057823429877094767e+00,1.056796466496712661e+00,1.050200473552965530e+00,1.029730696783024646e+00,1.030335750819674878e+00,1.032007665423516629e+00,1.030736797834663543e+00,1.041503313996797075e+00,9.618011769026419966e-01,1.024563740357659736e+00,1.038810023890307965e+00,1.032261609909193245e+00,1.029238433430213373e+00,1.038167370607907758e+00,1.044762786531045373e+00,1.032689879348329676e+00,1.049744862494300213e+00,1.052024183442024086e+00,1.023372285898147105e+00,9.845215574592305341e-01,1.000888102971769555e+00,1.011717718061714733e+00,9.703942581678540735e-01,1.038997571497189298e+00,1.048611061446617310e+00,1.002719552370988421e+00,1.046596792219829153e+00,1.017841518853113358e+00
1.156499999999996930e+01,9.970602670399417722e-01,9.970613445459006741e-01,9.970595531996289118e-01,9.970888883594983820e-01,9.971290024374986904e-01,9.970882306252049077e-01,9.970753000593315374e-01,9.970446702685734630e-01,9.970671069871398506e-01,9.969940962645712501e-01,-1.247218547714063774e+01,-1.249486748993866669e+01,-1.257827179514667471e+01,-1.256992052892870504e+01,-1.253732796344792533e+01,-1.252539364689350165e+01,-1.255414578568953665e+01,-1.255910238334181628e+01,-1.250011969197491979e+01,-1.249336114543129916e+01,-1.250604495847021980e+01,-1.253138242009751302e+01,-1.251027182514067881e+01,-1.254542549561324449e+01,-1.258016616473987703e+01,-1.256766735046274874e+01,-1.257378024733528044e+01,-1.258298121204517628e+01,-1.256936989529480186e+01,-1.267333093908296249e+01,-1.251162345862730341e+01,-1.241851355538618229e+01,-1.242139435586381957e+01,-1.256136882648237041e+01,-1.248824957853099882e+01,-1.252149748858700207e+01,-1.256585407771576612e+01,-1.245345817891741547e+01,-1.240339718231200905e+01,-1.240851192308212347e+01,-1.239357993380050971e+01,-1.233700117197414770e+01,-1.246764741579989355e+01,-1.256331966358446017e+01,-1.231663752005349721e+01,-1.226106781773490262e+01,-1.240233695720403517e+01,-1.227898469812022064e+01,-1.245744664731144091e+01,1.037862192204893175e+00,1.039721421717493266e+00,1.031986913868849776e+00,1.051686424330601444e+00,1.064724024770092869e+00,1.064333168245494177e+00,1.055264068591163396e+00,1.053663260225125686e+00,1.043789659817500048e+00,1.060176843806478919e+00,1.061007968763343801e+00,1.057790737797436487e+00,1.056768817309101438e+00,1.050180200557257582e+00,1.029732836282883479e+00,1.030347087362606606e+00,1.032022012396621502e+00,1.030745832470156387e+00,1.041512934137962310e+00,9.617871314341019939e-01,1.024582207685062585e+00,1.038841657957430664e+00,1.032295534856032759e+00,1.029251404317794050e+00,1.038219690454956545e+00,1.044808286770942285e+00,1.032722024410550166e+00,1.049804872540628597e+00,1.052089662089433997e+00,1.023415603764477044e+00,9.844875006298742237e-01,1.000877978755832398e+00,1.011743765126812633e+00,9.703513436374552326e-01,1.039044154483471427e+00,1.048680153916970337e+00,1.002820666494872448e+00,1.046673855612663573e+00,1.017570710690218538e+00
1.159833333333330252e+01,9.970437558850646642e-01,9.970447842288369111e-01,9.970416005293204487e-01,9.970672029992834196e-01,9.971025471789299877e-01,9.970646765143599266e-01,9.970527827303786728e-01,9.970268295154374183e-01,9.970409504715944671e-01,9.969942386055532513e-01,-1.250956075613703433e+01,-1.253193903975738266e+01,-1.261529370667556016e+01,-1.260696333501139144e+01,-1.257440896558264143e+01,-1.256247173016136465e+01,-1.259125660592648188e+01,-1.259622911649412913e+01,-1.253750602485975385e+01,-1.253040073580439717e+01,-1.254309711900635804e+01,-1.256842554865256467e+01,-1.254730490945130938e+01,-1.258244051581313450e+01,-1.261709265972139526e+01,-1.260455589891932782e+01,-1.261071547569475726e+01,-1.261994905201869344e+01,-1.260615578124079939e+01,-1.271006261751893796e+01,-1.254848293641730450e+01,-1.245534735583680508e+01,-1.245822651142413307e+01,-1.259824786956489717e+01,-1.252530510360444360e+01,-1.255847798596878384e+01,-1.260281127463508533e+01,-1.249042525919531421e+01,-1.244036517186629354e+01,-1.244556512496015088e+01,-1.243062437185337821e+01,-1.237401002333489863e+01,-1.250440845741922580e+01,-1.259998286391397748e+01,-1.235344897890173321e+01,-1.229787148255366702e+01,-1.243937840290475982e+01,-1.231595882439459899e+01,-1.249501101240094236e+01,1.037707298159221248e+00,1.039743563240152158e+00,1.032006999497347977e+00,1.051681134053293887e+00,1.064696756009978484e+00,1.064306069895478490e+00,1.055223607474163439e+00,1.053616470652779968e+00,1.043624514440252282e+00,1.060167627471505725e+00,1.060992574164664637e+00,1.057779775616957352e+00,1.056762540886173163e+00,1.050181079007235896e+00,1.029756836374505546e+00,1.030380380404278373e+00,1.032057791172065864e+00,1.030775563577711607e+00,1.041542440688055793e+00,9.617948577786294972e-01,1.024623494429664161e+00,1.038894801962086278e+00,1.032350829456596175e+00,1.029286732717437536e+00,1.038282919655811209e+00,1.044874951473911073e+00,1.032775854224139422e+00,1.049890183950615175e+00,1.052180136071767969e+00,1.023470199147456849e+00,9.844728646615742429e-01,1.000887691485605302e+00,1.011783661378721888e+00,9.703323424576900669e-01,1.039108717257298364e+00,1.048764649003285143e+00,1.002930345202024176e+00,1.046771260157875361e+00,1.017312790550966017e+00
1.163166666666663573e+01,9.970272357488206838e-01,9.970280490687489783e-01,9.970234298232091286e-01,9.970451224141863023e-01,9.970748352348595134e-01,9.970406693243121232e-01,9.970298338584857589e-01,9.970089455782362720e-01,9.970151629577040930e-01,9.969948200044547182e-01,-1.254701828194443358e+01,-1.256919182143284708e+01,-1.265250480295951263e+01,-1.264418600760926026e+01,-1.261165851338277122e+01,-1.259971933201826566e+01,-1.262852667698543563e+01,-1.263351031243906597e+01,-1.257496895429306605e+01,-1.256762245826765501e+01,-1.258032717488806540e+01,-1.260564840151075749e+01,-1.258452163991247197e+01,-1.261964368563279670e+01,-1.265423147629098644e+01,-1.264166873177100747e+01,-1.264786583726878355e+01,-1.265712179929939118e+01,-1.264318719852226103e+01,-1.274704405496171056e+01,-1.258557829909258707e+01,-1.249243064294092953e+01,-1.249530796271255362e+01,-1.263535408778932378e+01,-1.256255458095694166e+01,-1.259568220408836048e+01,-1.263998739110357405e+01,-1.252764597201612773e+01,-1.247759766735503284e+01,-1.248281139571371590e+01,-1.246784970326881137e+01,-1.241121534689169792e+01,-1.254142673905768568e+01,-1.263691429245674769e+01,-1.239052385726411032e+01,-1.233494264377946870e+01,-1.247662252188363219e+01,-1.235322094648084423e+01,-1.253259635892664470e+01,1.037568140320934917e+00,1.039783568205530306e+00,1.032047965409494061e+00,1.051698627214199266e+00,1.064692498871705473e+00,1.064302195923679584e+00,1.055205525670187772e+00,1.053591487302855567e+00,1.043473898466634742e+00,1.060182042950628789e+00,1.061000788565764852e+00,1.057792676043578739e+00,1.056779749433173210e+00,1.050205221605325034e+00,1.029804979063689840e+00,1.030437951024772758e+00,1.032116962837174690e+00,1.030827841543948686e+00,1.041594727938456755e+00,9.618279310588173647e-01,1.024689984716784741e+00,1.038971738788094124e+00,1.032429804593530731e+00,1.029346772533727306e+00,1.038358125117762043e+00,1.044963862474139304e+00,1.032852841132792854e+00,1.050001352147584388e+00,1.052296030942706073e+00,1.023536858339176403e+00,9.844794861871869474e-01,1.000919209208814387e+00,1.011839670668072788e+00,9.703416397906451385e-01,1.039193206581767281e+00,1.048866536594178722e+00,1.003049353009478173e+00,1.046889239126043591e+00,1.017068592389430481e+00
